Plot Title: HOBO_Flume3_20240820,,,,,,
#,"Date Time, GMT-03:00","Temp, ¡C (LGR S/N: 20454822, SEN S/N: 20454822)",Coupler Attached (LGR S/N: 20454822),Host Connected (LGR S/N: 20454822),Stopped (LGR S/N: 20454822),End Of File (LGR S/N: 20454822)
1101,08/26/24 03:40:00  AM,25.416,,,,
1102,08/26/24 03:45:00  AM,25.416,,,,
1103,08/26/24 03:50:00  AM,25.416,,,,
1104,08/26/24 03:55:00  AM,25.416,,,,
1105,08/26/24 04:00:00  AM,25.416,,,,
1106,08/26/24 04:05:00  AM,25.319,,,,
1107,08/26/24 04:10:00  AM,25.319,,,,
1108,08/26/24 04:15:00  AM,25.319,,,,
1109,08/26/24 04:20:00  AM,25.319,,,,
1110,08/26/24 04:25:00  AM,25.319,,,,
1111,08/26/24 04:30:00  AM,25.319,,,,
1112,08/26/24 04:35:00  AM,25.319,,,,
1113,08/26/24 04:40:00  AM,25.319,,,,
1114,08/26/24 04:45:00  AM,25.319,,,,
1115,08/26/24 04:50:00  AM,25.319,,,,
1116,08/26/24 04:55:00  AM,25.319,,,,
1117,08/26/24 05:00:00  AM,25.319,,,,
1118,08/26/24 05:05:00  AM,25.319,,,,
1119,08/26/24 05:10:00  AM,25.319,,,,
1120,08/26/24 05:15:00  AM,25.319,,,,
1121,08/26/24 05:20:00  AM,25.319,,,,
1122,08/26/24 05:25:00  AM,25.319,,,,
1123,08/26/24 05:30:00  AM,25.319,,,,
1124,08/26/24 05:35:00  AM,25.319,,,,
1125,08/26/24 05:40:00  AM,25.319,,,,
1126,08/26/24 05:45:00  AM,25.319,,,,
1127,08/26/24 05:50:00  AM,25.319,,,,
1128,08/26/24 05:55:00  AM,25.319,,,,
1129,08/26/24 06:00:00  AM,25.319,,,,
1130,08/26/24 06:05:00  AM,25.319,,,,
1131,08/26/24 06:10:00  AM,25.319,,,,
1132,08/26/24 06:15:00  AM,25.319,,,,
1133,08/26/24 06:20:00  AM,25.319,,,,
1134,08/26/24 06:25:00  AM,25.319,,,,
1135,08/26/24 06:30:00  AM,25.319,,,,
1136,08/26/24 06:35:00  AM,25.319,,,,
1137,08/26/24 06:40:00  AM,25.222,,,,
1138,08/26/24 06:45:00  AM,25.222,,,,
1139,08/26/24 06:50:00  AM,25.222,,,,
1140,08/26/24 06:55:00  AM,25.222,,,,
1141,08/26/24 07:00:00  AM,25.222,,,,
1142,08/26/24 07:05:00  AM,25.222,,,,
1143,08/26/24 07:10:00  AM,25.222,,,,
1144,08/26/24 07:15:00  AM,25.222,,,,
1145,08/26/24 07:20:00  AM,25.222,,,,
1146,08/26/24 07:25:00  AM,25.222,,,,
1147,08/26/24 07:30:00  AM,25.222,,,,
1148,08/26/24 07:35:00  AM,25.222,,,,
1149,08/26/24 07:40:00  AM,25.222,,,,
1150,08/26/24 07:45:00  AM,25.222,,,,
1151,08/26/24 07:50:00  AM,25.222,,,,
1152,08/26/24 07:55:00  AM,25.222,,,,
1153,08/26/24 08:00:00  AM,25.222,,,,
1154,08/26/24 08:05:00  AM,25.222,,,,
1155,08/26/24 08:10:00  AM,25.222,,,,
1156,08/26/24 08:15:00  AM,25.222,,,,
1157,08/26/24 08:20:00  AM,25.222,,,,
1158,08/26/24 08:25:00  AM,25.222,,,,
1159,08/26/24 08:30:00  AM,25.222,,,,
1160,08/26/24 08:35:00  AM,25.222,,,,
1161,08/26/24 08:40:00  AM,25.222,,,,
1162,08/26/24 08:45:00  AM,25.222,,,,
1163,08/26/24 08:50:00  AM,25.222,,,,
1164,08/26/24 08:55:00  AM,25.222,,,,
1165,08/26/24 09:00:00  AM,25.222,,,,
1166,08/26/24 09:05:00  AM,25.222,,,,
1167,08/26/24 09:10:00  AM,25.222,,,,
1168,08/26/24 09:15:00  AM,25.222,,,,
1169,08/26/24 09:20:00  AM,25.222,,,,
1170,08/26/24 09:25:00  AM,25.222,,,,
1171,08/26/24 09:30:00  AM,25.222,,,,
1172,08/26/24 09:35:00  AM,25.222,,,,
1173,08/26/24 09:40:00  AM,25.222,,,,
1174,08/26/24 09:45:00  AM,25.222,,,,
1175,08/26/24 09:50:00  AM,25.222,,,,
1176,08/26/24 09:55:00  AM,25.222,,,,
1177,08/26/24 10:00:00  AM,25.222,,,,
1178,08/26/24 10:05:00  AM,25.222,,,,
1179,08/26/24 10:10:00  AM,25.222,,,,
1180,08/26/24 10:15:00  AM,25.319,,,,
1181,08/26/24 10:20:00  AM,25.319,,,,
1182,08/26/24 10:25:00  AM,25.319,,,,
1183,08/26/24 10:30:00  AM,25.319,,,,
1184,08/26/24 10:35:00  AM,25.319,,,,
1185,08/26/24 10:40:00  AM,25.222,,,,
1186,08/26/24 10:45:00  AM,25.222,,,,
1187,08/26/24 10:50:00  AM,25.222,,,,
1188,08/26/24 10:55:00  AM,25.222,,,,
1189,08/26/24 11:00:00  AM,25.222,,,,
1190,08/26/24 11:05:00  AM,25.222,,,,
1191,08/26/24 11:10:00  AM,25.319,,,,
1192,08/26/24 11:15:00  AM,25.319,,,,
1193,08/26/24 11:20:00  AM,25.319,,,,
1194,08/26/24 11:25:00  AM,25.319,,,,
1195,08/26/24 11:30:00  AM,25.319,,,,
1196,08/26/24 11:35:00  AM,25.319,,,,
1197,08/26/24 11:40:00  AM,25.319,,,,
1198,08/26/24 11:45:00  AM,25.319,,,,
1199,08/26/24 11:50:00  AM,25.319,,,,
1200,08/26/24 11:55:00  AM,25.319,,,,
1201,08/26/24 12:00:00  PM,25.319,,,,
1202,08/26/24 12:05:00  PM,25.319,,,,
1203,08/26/24 12:10:00  PM,25.319,,,,
1204,08/26/24 12:15:00  PM,25.319,,,,
1205,08/26/24 12:20:00  PM,25.319,,,,
1206,08/26/24 12:25:00  PM,25.319,,,,
1207,08/26/24 12:30:00  PM,25.319,,,,
1208,08/26/24 12:35:00  PM,25.319,,,,
1209,08/26/24 12:40:00  PM,25.319,,,,
1210,08/26/24 12:45:00  PM,25.319,,,,
1211,08/26/24 12:50:00  PM,25.416,,,,
1212,08/26/24 12:55:00  PM,25.416,,,,
1213,08/26/24 01:00:00  PM,25.416,,,,
1214,08/26/24 01:05:00  PM,25.61,,,,
1215,08/26/24 01:10:00  PM,25.61,,,,
1216,08/26/24 01:15:00  PM,25.61,,,,
1217,08/26/24 01:20:00  PM,25.61,,,,
1218,08/26/24 01:21:26  PM,,Logged,Logged,,
1219,08/26/24 01:21:57  PM,,,,Logged,Logged
